tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
,Mutua Madrid Open,Clay,0,,2025-04-30,0,126205,0,,Tommy Paul,,0,,0,207733,0,,Jack Draper,,0,,0,2-6 2-6,3,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3160,6,3820
,Mutua Madrid Open,Clay,0,,2025-04-30,0,209113,0,,Gabriel Diallo,,0,,0,105777,0,,Grigor Dimitrov,,0,,0,5-7 7-6 6-4,3,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,791,16,2595
,Mutua Madrid Open,Clay,0,,2025-04-30,0,100417,0,,Hans Gildemeister,,0,,0,207518,0,,Lorenzo Musetti,,0,,0,4-6 2-6,3,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3585,11,3200
,Mutua Madrid Open,Clay,0,,2025-05-01,0,134770,0,,Casper Ruud,,0,,0,106421,0,,Daniil Medvedev,,0,,0,6-3 7-5,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2815,10,3290
,Mutua Madrid Open,Clay,0,,2025-05-01,0,210150,0,,Jakub Mensik,,0,,0,202103,0,,Francisco Cerundolo,,0,,0,6-3 6-7 2-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2032,21,2225
,Mutua Madrid Open,Clay,0,,2025-05-01,0,207733,0,,Jack Draper,,0,,0,208286,0,,Matteo Arnaldi,,0,,0,6-0 6-4,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3820,44,1240
,Mutua Madrid Open,Clay,0,,2025-05-01,0,209113,0,,Gabriel Diallo,,0,,0,207518,0,,Lorenzo Musetti,,0,,0,4-6 3-6,3,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,791,11,3200
,Mutua Madrid Open,Clay,0,,2025-05-02,0,134770,0,,Casper Ruud,,0,,0,202103,0,,Francisco Cerundolo,,0,,0,6-4 7-5,3,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2815,21,2225
,Mutua Madrid Open,Clay,0,,2025-05-02,0,207518,0,,Lorenzo Musetti,,0,,0,207733,0,,Jack Draper,,0,,0,3-6 6-7,3,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3200,6,3820
,Mutua Madrid Open,Clay,0,,2025-05-03,0,134770,0,,Casper Ruud,,0,,0,207733,0,,Jack Draper,,0,,0,7-5 3-6 6-4,3,The Final,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2815,6,3820
